14533414,Davis  Love and Jefferson,78976301
27758680,Kelley  Ortiz and Kerr,85378850
29011710,Williams-Nguyen,13913302
40932511,Williams-Rivera,96874401
47357499,Powell  Gillespie and Allen,57277008
43985663,Bray  Shea and Tran,18787853
40556591,Bridges and Sons,79689786
55216058,Leonard  Walsh and Goodwin,20093935
42044292,Cobb-Nicholson,88116527
34914894,Jones  Harris and Collins,39346758
85212304,Bray Group,29405818
76803336,Costa-Simmons,43060681
80011687,Thompson-Ford,45902958
31293966,Johnson-Dorsey,62009117
25742234,Walker and Sons,55757725
33701833,Lewis  Miller and Johnson,81506869
43785408,Ayala  Carey and Bowen,29886214
51174957,Kidd-Davis,62357224
31676897,Andrade  Edwards and Richardson,41472140
17616827,Vazquez  Watson and Smith,73012544
65168974,Myers Group,88853171
78347330,Hamilton  Weber and Turner,79012152
61594057,Shields  Pearson and Weaver,67454185
96655515,Morse  Wu and Lowery,16224383
95554720,Stewart  Doyle and James,93126757
65463848,Thompson-Jordan,82598229
47145564,Alvarez  Anderson and Mercado,96488760
70712669,Avila  Boyd and Lyons,57041594
77943740,Roberts  Taylor and Hamilton,27906106
62665000,Thompson  Leonard and Mcgrath,81519521
34523728,George-Rivera,74733119
54769423,Fleming-Livingston,82421304
34410276,Cain  Mcmillan and Morrow,94793936
29543895,Mcguire  Rios and Brown,88012701
49647865,Daniels Inc,80426374
15075281,Bailey-Lewis,41944808
71548782,Perry-Odonnell,23060462
97320061,Williams  Daniels and Hoffman,15666379
65367327,Andrews-Bowers,70436250
19913606,Woods  Thomas and Rojas,10596217
58660963,Blevins  Hale and Benton,74432233
91725264,Smith-Silva,24840543
48483305,Clark  Adkins and Pratt,13733124
52297336,Wang  Wagner and Castillo,55054511
70586031,Cole  Smith and Travis,77417467
56154012,Curtis  Powers and Moore,59853141
83059834,Ruiz-Kent,97893251
93246076,Robinson  Wright and Hale,99803341
82610108,Walter Group,90543700
55496700,Holmes-Mccarthy,49917829
93085188,Davidson-Lyons,62334782
93241386,Nelson  Peterson and Miller,27308870
57563524,White  Buckley and Myers,69280171
83607210,Pruitt  Mata and Berger,67894322
13734548,Johnson-Castro,60065949
35759691,Smith-Gray,18201850
12079996,Brown  Cox and Walker,84764989
15783542,Long  Ortiz and Garcia,63083036
83733745,Brady-Morales,21068363
93263779,Stevenson-Murphy,21376114
52089776,Smith  White and Dixon,62087504
68338609,Harmon  Davis and Lewis,93434215
70235699,Crawford-Gordon,14844384
29860814,Matthews-Dodson,25602857
12586685,Mann-Ryan,53996910
95039652,Swanson-Valdez,10593612
29372545,Harvey  Gonzales and Green,44475878
83382167,Moses  White and Hebert,45964334
20959710,Gross  Silva and Moore,70230716
82404847,Adams-Jones,40021235
28519025,Silva  Johnson and Bentley,80643847
99281574,Hernandez-Tucker,50586728
73547622,Archer and Sons,66097173
17658274,Jones  Greene and Cameron,97604222
25509435,Jones-Norman,36043861
77553672,Berry  Manning and Smith,92724730
83814685,Park  Martinez and Watkins,19230186
48021776,Swanson-Gutierrez,75416529
91213009,Goodwin-Simpson,64142379
31343680,Smith-Olson,90331071
12380089,Melendez  Garcia and Torres,47247952
74129020,Gomez-Carrillo,13290476
93647534,Rivera-Flowers,80040603
34506437,Harris-Stuart,87575024
97881135,James-Vazquez,63498836
24029806,Cruz-Chan,50029498
68189011,Simpson  Meza and Harvey,53536383
29734727,Williams  Thompson and Walker,48562680
47315870,Harding-Singleton,89746291
78800929,Delgado-Booker,43194795
52126459,Stone  Chapman and Lopez,97893808
21347540,Clay-Burke,92402281
80834577,Davis  Lopez and White,28163056
99844009,Hartman  Valdez and Davila,57387739
39962753,Aguirre-Johnson,20736714
61121048,Ruiz-Lee,63778383
54537420,Boyer and Sons,89749766
16224821,Holmes  Vasquez and Lee,52045196
83885285,Thompson-Mcguire,31714969
93383292,Hancock-Logan,54043036
99327929,Hill-Wise,20399552
20377528,Lindsey-Garcia,51450526
11388895,Townsend-Williams,64892568
52037647,Fowler Inc,96605156
66085831,Rhodes-Perez,89178380
28140495,Butler-Castaneda,19902809
63144135,Adkins-Bowen,55233231
97114609,Rodriguez  Thomas and Schroeder,51691507
44505447,Crane-Frederick,96291802
31782534,Donovan  Brown and Barr,40279616
74914706,Malone  Sherman and Olson,71750440
64368535,Allen-Zavala,40566138
55663170,Jenkins  Hudson and Harris,97216125
29610301,Johnson  Lyons and Johnson,19572795
72769763,Serrano-Johnson,20649802
46946685,Parsons-Hart,13930799
47468796,Lopez  Watkins and Alvarado,56059174
10156414,Gill LLC,48270408
22233613,Hayes  Walker and Hunt,93361222
19706621,Thompson  Lucero and Combs,99847389
90008622,Crane-Anderson,80823515
54169691,Mcneil  Juarez and Medina,33781987
41393030,Morrison  Brown and Stanton,71566308
33373306,Herrera  Thompson and Cooper,96730712
29522836,White  Richards and Mathis,50716888
76729189,Cherry LLC,45764666
23284136,Mills-Singleton,47388347
52087926,Mendoza  Jackson and Guzman,42447064
55329723,Neal  Leach and Morales,99433644
84998297,Alexander-Barnett,18419293
60747119,Schaefer-Bond,68849175
71397389,Mcguire  Simon and Wright,33541255
75238769,Hatfield Ltd,60759982
26870218,Cohen-Gutierrez,93668798
60015687,Hall  Alvarado and Bradley,58133946
27620706,Campbell  Rivera and Hernandez,43298930
39156206,Moyer-Medina,48926118
61725725,Mueller  Lopez and Reed,63784566
99125616,Nielsen  Velazquez and Wilson,48727946
89801596,Baldwin  Becker and Davis,96169767
76028506,Fisher-Lewis,81550315
57900871,Vazquez-Leonard,25415186
79863816,Moore-Kelly,66260120
50842907,Guerra  Johnson and Lin,24712477
25874552,Wilkinson-Pruitt,87664835
36718628,Russo-Patel,96643935
74767709,Morales  Bell and George,41746102
98043349,Roberts-Lawson,87664835
20827793,Thomas-Fernandez,35688543
24759833,David  Randall and Bryant,48175739
30320949,Johns-Smith,19062994
58934044,Vaughan Inc,93963277
16229030,Lara-Branch,25666726
75735366,Hernandez-Hill,56782800
29633022,Rosales-Daniels,92097751
26938968,Murray  Johnson and Ramos,39926302
86489970,Schultz  Johnson and Brown,80560026
99273527,Kirk  Bailey and Johnson,90963023
15263737,Ramos  Adams and Rodriguez,65476924
56502800,Montoya-Garcia,26602829
15716361,Rios  Brown and Patel,84367893
84027851,Fuller Ltd,30197251
34359474,Andersen-Adkins,83691681
25661214,Sanders  Yoder and Ward,15989952
70212953,Ashley-Wood,37277774
45174037,Solis  Anderson and Cruz,79886182
31101645,Ferguson Ltd,28670181
64328336,Wilson  Schwartz and Roberts,61963351
51336779,Thomas  Hughes and Gamble,79875175
56262838,Bennett-Ramirez,33055621
48825254,Ray  Phillips and Torres,69349488
67371889,Williams  Benson and Wells,21906833
57197965,Bradshaw  Perez and Gray,63796985
46648487,Jimenez  Hayes and Johnson,31545608
54927182,Campbell  Shaffer and Wilson,72638230
64955650,Wilson  Wiggins and Parks,20736714
60346345,Anderson  Smith and Mcconnell,97936270
29856189,Allen PLC,44160131
34132625,Calderon  Perez and Harris,42838992
90407502,Brock Ltd,58050663
65667835,Levy-Alvarez,39519761
37191030,Henderson Ltd,79941496
89413023,King-Harvey,95641562
65929007,Hill Inc,72360983
44784996,Moore-Wu,20961595
99616207,Lin-Hill,84674574
11969939,Conner PLC,12548240
61834514,Davis-Powell,78473434
89364685,Contreras Inc,81683043
47419915,Mcgee-Stokes,71374911
37046615,Romero-Hess,39309520
16350639,Harvey-James,62713860
63504750,Levy  Thomas and Ingram,32273369
53921969,Rivas and Sons,56714340
11625084,Ritter-Walton,46724789
53305385,Burns  Bell and Castillo,51065605
77666012,Berger LLC,52573096
85087613,Lewis  Mclaughlin and Leach,40879307
85606998,Parker-Chavez,49780277
60693296,Boyd-Nelson,93940859
61588669,Schwartz  Rogers and Saunders,73185183
39822173,Evans  Olson and Rose,39371328
12054558,Harmon-Pope,67911994
32833837,Wood-Smith,74322218
12432390,Oconnor  Parks and Salinas,52955368
50240022,Oneal  Barajas and Miranda,59135824
97314055,Burch  Sharp and James,95673454
48331278,Burnett-Hickman,43883135
99806187,Berry-Jones,59167928
45283663,Taylor-Hernandez,95694772
43409255,Johnson  Elliott and Wagner,36914141
61244334,Miller  Hughes and Thomas,47536355
98977798,Mccullough  Hall and Peterson,20227235
64919269,Daniel-Casey,16062790
34947387,Wise-Mcmahon,53555168
54108917,Sullivan-Owens,73012544
57704959,Vega Group,23000534
22302607,Gordon-Villarreal,75388462
79991194,Shelton and Sons,61164551
34753016,Green-Elliott,26334040
28700077,Manning-Johnson,89712445
73189083,Roberts-Montgomery,73169579
27137385,Pruitt  Jones and Simmons,88497490
79313313,Dalton-Taylor,89181518
33954335,Duncan-Morgan,80220122
59151682,Gomez  Singleton and Nelson,18933469
28771755,Jones-Price,78152134
52356453,Andrews LLC,66577641
64605191,Winters Ltd,40070006
96123613,Crawford  Brown and Bowers,77667382
83307631,Terrell PLC,33516908
72095245,Mcdaniel-Baker,34716084
47924480,Cooper  Wilson and Swanson,26572796
78511030,Duran Group,66984828
22334066,Horton  Dorsey and Abbott,28736892
70204468,Wilson  Stevens and Berg,14508063
38603039,Harrington-Solis,47436741
39201923,Boyd-Cook,39060751
63711161,Miller  Jenkins and Williamson,65928858
51973969,Morgan-Molina,78916358
30627208,Schneider-Soto,78976301
94980755,Lane-Hernandez,56656546
82662577,Bailey  Davis and Morgan,43231632
28283953,Vazquez  Mann and Watson,83092097
44896057,Berg-Scott,46185900
23549070,Martinez-Jones,26907270
20901372,Parker-Gallegos,43231632
69439380,Brown  Beasley and Vega,67243304
90551038,Fletcher  Cook and Williams,40467924
48888065,Conway  Shaw and Gomez,94247329
36110048,Bates-Scott,44521416
62141728,Brandt  Carter and Perry,76937351
55530041,Mcguire  Garcia and Hardy,72620112
13261420,Shaw-Torres,72568199
32759434,Alexander-Smith,49141723
97196402,Macias  Davila and Levy,93510420
73102181,Sutton  Miller and Blackburn,78384804
12220857,Meyer-Lucas,27978295
71958745,Mitchell  White and Webb,22925862
73568409,Christian  Richards and Lawson,72114291
28260505,Collins  Johnson and Osborne,44562560
16995506,Simmons  Edwards and Hansen,44360859
24501854,Young-Gibson,49673330
91518015,Rodriguez-Hensley,64491047
44609123,Moyer-Collins,39143559
48867917,Walsh-Chavez,80702557
67913145,Thomas-Hunt,24712477
68984175,Peterson-Lee,89045724
41302141,Murray  Johnson and Douglas,64510099
71356120,Bennett-Brown,64687181
84950158,Mitchell  Brown and Huang,28601551
72195583,Leonard-Morris,98007976
63766367,Stein  Sharp and Bell,73377964
71526568,Dixon-Anderson,86364478
42769922,Mcguire-Petty,33121450
84890832,Wong-Rodriguez,36622766
39553596,Sexton  Baker and Ball,28855623
91598950,Cox-Anderson,45512530
83055818,Levine and Sons,47769709
86135058,Marshall-Morris,92402281
45089552,Fisher-Delgado,67169635
12184291,Wright  Stanley and Reed,33199156
73183155,Weiss  Jones and Green,99172743
26852304,Ibarra PLC,57296183
44975138,Little-Newman,18214561
92229205,Smith  Floyd and Lutz,76472441
27107294,Elliott Inc,70213697
59580864,Brock  Malone and Cantrell,55510611
43549180,Ryan-Smith,17932284
69063807,Curtis  Dunlap and Moreno,50853932
95298068,Gibson-Rich,10684567
69739662,Davidson  Dalton and Jensen,41494483
13368831,Scott-Richards,25276008
92381928,Martinez  Smith and Massey,61077035
27657894,Gibson-Baker,56585405
50354043,Burns-Rogers,96643935
54026978,Gibbs-Murphy,47418533
12585055,Warner-Johnson,53698900
27149303,Thompson  Ward and Morgan,68116078
98206710,Rodriguez PLC,96626044
83992978,Young Ltd,82475601
64378899,Rice  Evans and James,40171260
71225630,Walters-Bullock,83530924
27284355,Jimenez-Fox,35808123
94154030,Weaver  Miller and Reyes,22966311
23546230,Johnson-Ortiz,70997742
28883413,Mccullough-Gilmore,39405066
77780525,Robinson-Baker,60127911
11096066,Thomas  Yates and Bennett,51135274
30757797,Tran  Underwood and Garcia,86929370
32606639,Simpson-Smith,73281137
80935816,Mitchell and Sons,43452400
97289696,Johnson  Baker and Edwards,56231577
38247397,Barrera  Brown and Conner,15808064
28541905,Rivera  Matthews and Stark,20227235
36467985,Smith  Flores and Melton,78626376
69691747,Carey-Anderson,12892023
68048397,Atkinson  Williams and Cooper,47941963
12455096,Roberson  Porter and Davis,38304500
23983602,Mcmillan and Sons,47426375
10450001,Burgess-Brown,10699963
51949056,Bautista  Lawson and Johnson,23624734
44758356,Moss-Moran,39926302
38220094,Hayes-Dodson,83101684
36888845,Johnson  Schmidt and Whitney,79742299
55481585,Paul  Buchanan and Williams,19392264
95372130,Taylor  Evans and Villanueva,44809795
76154166,Peterson-Miller,23001059
83003014,Santana  Drake and Smith,17723959
46918859,Perry-Cooper,87197255
59140247,Mcintyre  Padilla and Clay,19933725
82818940,Erickson-Myers,55818349
22997015,Fritz-Taylor,10967151
15149232,Cordova  Valentine and Duarte,93924369
93349655,Cruz-Hebert,92610263
26325234,Mata-Lopez,32726397
87175843,Brown  Braun and Rodriguez,69712034
20466713,Arnold-Gonzales,45384525
88956018,Erickson  Warren and Thornton,79612043
15730622,Hurst  Le and Holland,68486686
76710921,Smith  Mitchell and Maxwell,69715505
24949419,Mckee  Smith and Jennings,25975192
18437444,Henderson  Moore and Wolfe,66260120
57524942,Brown  King and Anderson,87457408
71634414,Smith  Garcia and Jones,82341913
57195756,Simmons  Cook and Knight,72984369
77660998,Jones-French,89546793
66758113,Hanson Ltd,50032000
19451591,Gay  Avila and Austin,71188509
12964193,Shah PLC,57506469
44238886,Fuller-Strong,20273388
34321233,Collins-Bruce,20431148
50127210,Roberts-Dean,87074262
42507555,Fischer  Davis and Allen,94358539
97699525,Dunn  Campbell and Elliott,64297225
72765449,Rocha-Rivera,95641562
34431000,Moran  Marks and King,63644992
66754617,Carrillo-May,79035271
75159195,Adams  Brown and Butler,55341766
64587229,Barker-Roberts,46576604
14471957,Cantu Ltd,18069685
81688337,Parker-Hodge,52659034
11637187,Bowman  Walters and Zhang,13504615
14997853,King  Rodriguez and Sutton,94002932
18620524,Stout  Moody and King,26781114
58556861,Sosa-Little,62287994
83600544,Gray  Saunders and Garcia,99421447
35449347,Hernandez  Rodriguez and Walker,95969443
57382564,Robbins  Neal and Alvarez,67243304
92773519,Armstrong-Dixon,79708187
54490984,Clark-Baker,36008776
86576800,Dean-Cole,54997980
96165626,Kemp  Brown and Roberts,16695777
50686263,Rivera  Tanner and Johnson,46724789
20760961,Petersen  Cox and Thornton,41824945
86420861,Johnson  Sanchez and Rodriguez,57905611
58548132,Francis  Bond and Lawson,40420293
84313614,Williamson  Swanson and Nunez,34995956
13662904,Lopez-Maldonado,45902958
94751702,Hamilton  Clark and Johnson,58823509
22183863,Garza-Martin,28539130
44056779,Grant-Abbott,34916595
39765906,Smith-Barnett,87365569
94166303,Howard  Andrews and Klein,12377953
95592133,Kelly  Graham and Shannon,27276110
12441092,Adkins  Humphrey and Gutierrez,75838050
60957345,Stout  Mills and Thompson,29428045
42110789,Williams  Jones and Bowman,66915230
53782142,Hart  Sullivan and Hernandez,28866523
67594140,Lin  Cherry and Wheeler,47434662
80186894,Wise  Singh and Reed,84905276
19393315,Potter Ltd,42164542
98319047,Cunningham  Reed and Smith,35952409
16101576,Pierce-Kennedy,94157611
45578264,Nelson-Moss,76081111
84802283,Lam PLC,16733781
77069591,Le Ltd,66482656
78167282,Garcia  Olson and Holt,87575024
23617764,Williams-Campos,93389288
78491932,Wheeler PLC,47187923
15388178,Romero  Johnson and White,84867989
98270594,Fuller Inc,95110073
44492931,Lee  Munoz and Bruce,64582084
59954352,Dunn-Wall,52896419
60919868,Martinez-Grimes,57946826
42658468,Carson-Frost,97023816
47629255,Molina-Johnson,66121914
70187106,Gibson  Stokes and Garcia,85095753
32794841,Paul-Jensen,79775550
47842727,Moore-Warren,62678918
47196952,Rivera-Yu,71913138
59226618,Jackson  Peterson and Ward,37324091
77663538,Castillo  Ortiz and Davis,46083739
80228583,Rice-Lane,83941272
77738119,Parker LLC,89433283
37648454,Davis  Cooper and Porter,60771101
62582161,Morris-Hunt,62334782
76473338,Barnes  Watson and Melendez,16421425
12080623,Bennett Ltd,61612701
76748021,Chang  Gill and Barnes,78446428
43562690,Wallace  Smith and Burgess,91484708
70578046,Bennett  Washington and Cox,14006504
45668673,Preston  Scott and Harper,32862298
33809480,Banks Group,14901366
51937133,Maddox-Wheeler,82416627
27246734,Graham-Edwards,31413165
78872205,Forbes LLC,94587542
47281075,Orr  Greer and Richardson,84424189
85713737,George  Dixon and Ryan,72827644
61288256,Oliver-Duarte,47067419
64799755,Harris  Adams and Rivera,12477290
18296042,Benitez-Smith,68311990
64022861,Hamilton-Johnson,69499483
56517124,Wells-Valdez,33152039
95713951,Morales-Davila,54726045
38194036,Patterson-Harris,88037518
34626551,King-Richards,77557836
97939807,Hawkins-Christensen,20467568
10846783,Coffey  Miller and Horton,53515289
65647659,Foster  Vasquez and Reyes,42332816
91166644,Dunn  Wilson and Johnston,28970289
23352712,Shepard  Bailey and Ellison,42027609
71463996,Martinez  Mccullough and Olsen,28917962
73766221,Mcintosh-Bennett,23319025
57099038,Hayes-Pruitt,35982845
75066556,Johnson  Cooley and Stokes,99233633
65081046,Taylor  Roberts and Berry,11368496
60879598,Higgins-Moore,63832009
97946155,Stone-Smith,24294223
29001912,Gutierrez  Johnson and Caldwell,24619659
39273713,Villarreal Group,79232587
74658909,Poole  Bennett and Frost,82309997
61117336,Lynch-Howard,13290476
12613972,Hamilton-Frey,23734225
74245439,Vega-Hamilton,21607343
80577642,Fisher-Osborn,71622410
74406207,Roach  Baker and Cook,71133584
91245340,Peterson Inc,71283909
78890185,Saunders  Henry and Smith,47894092
50371751,Mendez  Jones and Wilson,98471263
51522489,Harper and Sons,29181392
55576943,Harris  Moore and Hayes,20059770
33621061,Marquez  Knox and Richmond,10842096
74916567,King  Sandoval and Crawford,74882098
40052218,Arroyo-Sanchez,17260578
77540558,Watson-Marquez,13702109
81494473,Lopez-Smith,39452746
36955163,Morse Inc,26375306
13703335,Johnson-Rangel,58116229
19439970,Jackson  Leonard and Braun,50667092
78848390,Scott  Coleman and Rodriguez,27561399
57478096,Mccarthy  Johnson and Zimmerman,31440941
50054860,Walker-Douglas,32444096
19199037,Cunningham Inc,17083090
25155825,Lloyd-Brown,21149512
48021953,Johnson  Frost and Martinez,40498460
77717138,Hammond Inc,69962411
42064333,Roberts  Griffin and Morgan,36677436
28476437,Armstrong  Mathis and Becker,32996598
30243065,Pena  Bell and Richmond,41017292
50527532,Sanford LLC,20956215
50666235,Neal-Perez,46181773
35381201,Hill  Sims and Combs,86296874
11299697,House  Henderson and Smith,78026337
26246974,Smith  Cain and Sheppard,99167081
46062910,Murray  Wright and Brown,81763568
64699682,Neal-Turner,13504907
93914733,Moore-Hudson,30197251
24258084,Kramer and Sons,81518207
43347484,Robertson-Shaffer,58229633
32341807,Ayala  Austin and Young,74565069
25391431,Matthews-Nelson,19422758
95935252,Miller-Moss,42225618
67394153,Ayers Group,23770040
88335785,Jackson-Kemp,85989004
58582518,Horn  Martinez and Harris,45491873
31988146,Waters-Miller,20504157
27998954,Cohen  Vance and Phillips,87548989
72150504,Sanchez  Mills and Jones,36566115
52885454,Greer Inc,22312045
21845715,Rodriguez  Horn and Wells,61530250
67682122,Glenn-Knight,11025142
34363617,Lucas-Rodriguez,42679339
63406309,Stevens  Harris and Cox,84744037
47225025,Villa-Williams,43678496
57669466,Singh  Johnson and Osborn,75619949
13867492,Salas  Cunningham and Nichols,26887994
32099010,Moreno Group,28350807
17303025,Davis Inc,98345766
22941264,Ingram  Aguilar and Carter,37235969
64831926,Jones  Curtis and Robertson,22218961
30471468,Cook-Miller,45164730
32268877,Lee  Smith and Higgins,80098242
17368888,Roth  Jackson and Reynolds,94405574
91093187,Cooper  Fernandez and Williams,26907270
62111440,Coleman-Norman,70806785
73239963,Dixon  Payne and Chen,74983218
78105593,Mccullough-Mcmahon,95489778
83744721,Walsh  Mclean and Lowe,44641553
32319785,Mcguire  Norris and Gordon,28493243
22787651,Bailey  Evans and Gallagher,51477779
37117794,Hanson  Hernandez and Flores,31440941
92228636,Clark PLC,58376278
75750253,Ramirez  Lyons and Green,91104906
40516619,Castro-Christensen,79592666
27521987,Owens  Ross and Lewis,42239916
61732762,Gonzalez-Ho,21237605
47480058,Braun-Lopez,99538174
67001247,Vasquez Inc,31377585
87344264,Chavez-Miller,19928901
64500799,Thomas-Wright,64233901
11960739,Moore  Hernandez and Watkins,74226997
48725403,Richards LLC,91568501
80467483,Thomas-Webster,85849678
82825837,Davis  Johnson and Price,88256687
47868140,Cervantes-Woodard,32675054
22321153,Garner  Gould and Callahan,30701745
58982273,Holmes  Spence and Berg,75014294
55760262,Ballard  Bradley and Garrison,56703689
34612087,Washington-Phillips,92670746
99623001,Cox-Jones,88672021
87220342,Lopez Inc,56547761
25766068,Carpenter-Reed,56075334
65769549,Yates  Ramirez and Dudley,99455666
17246538,Gonzalez  Thomas and Moss,47744363
87757176,Valdez and Sons,16862212
57628193,Baker-Gibson,57309668
41309089,Oconnell  Neal and Crawford,55456797
53293600,Evans  Phillips and Koch,95508887
42577413,Kennedy-Guerrero,25893180
87661952,Cunningham-Lopez,68321417
53404397,Fields-Jennings,61333969
21350411,Hunt-Lucas,90839029
45483811,Glenn  Roberts and Martinez,64571273
29390434,Wilson  Bishop and Kelly,32141591
32725887,Rogers-Dorsey,21433384
72034011,Spencer-Allen,35093175
39584659,Perez  Diaz and Cooper,26602829
34200510,Decker  Gonzales and Perez,51422421
17858756,Morgan-Neal,62993764
88073133,Arellano  Rich and Clark,14222663
68736880,Johnson-Simpson,80556804
65994725,Jones  Warren and Campbell,23906788
27500937,Cohen-Thompson,87758502
45103040,Thornton-Suarez,55689538
31404758,Mann-Hodge,12251639
72928267,Harrison-Reyes,35206037
47849943,Huynh-Davis,82244412
45109230,Reese  Bruce and Hawkins,71297544
29614526,Willis-Walker,57898055
18943222,Davis-Wiggins,19036349
56103940,Hart  Russell and Dunn,29224782
24649107,Noble  Horn and Adams,55958669
74452979,Mccall LLC,58939234
36832071,Edwards  Valdez and Harrison,26959333
61814416,Collins-Day,12871405
87591589,Rich  Skinner and Grant,23442479
48472384,Powers-Sullivan,45052315
96441968,Banks-Obrien,74649259
51410857,King-Cannon,10900733
66400469,Baker-Ramos,90070639
91714934,Kim-Pratt,64445464
72692444,Parks  Stephenson and Myers,56772436
24865568,Avery  Phillips and Walls,15796697
93258369,Payne-Rollins,20573513
74401102,Graves-Green,61580189
87543739,Schultz-Morse,20956215
62986009,Acosta-Long,47003754
52219581,Patel  Gonzalez and Miller,31923599
27206439,Bryant-Roberts,91297823
64784122,Barrett  Bailey and Williams,71247892
47169525,Massey-Black,35216175
59379847,Garza  Jackson and Lee,20649802
17099010,Murphy-Ray,95165486
39123202,Allen-Thompson,90874734
93884497,Gonzales  Davis and Coleman,80300051
68227558,Price  Cook and Krause,88893088
30454484,Leon  Kane and Zavala,40132804
85578262,Ross  Dickson and Smith,55871421
79010237,Cooper and Sons,50127644
79630861,Davila  Munoz and Flores,76271918
47257274,Wilson-Johnston,99238029
76956109,Ponce Inc,95961782
62605920,Flowers  French and West,95664294
83857439,Howard-Miller,33381744
78402512,Pollard  Norris and Phillips,38550204
83032363,Woods  Mason and Spencer,58585420
89377437,Sparks  Ingram and Brown,85582674
36477472,Goodwin  Chan and Alexander,94361714
57620032,Mason  Fuentes and Barber,66672444
71859066,Cain-Robbins,92198863
38219448,Mendez Group,41227574
73365228,Clements-Mcbride,49203802
15906577,Carr-Simpson,63498836
80636294,Gutierrez-Russo,55929846
79811046,Harris  Olson and Ramirez,77596620
21727711,Mitchell  Shelton and Snyder,73564025
67839892,Brown-Mendoza,39346758
64078548,Oconnor-Sullivan,96139844
87587940,Ortega  Lopez and Conrad,93700673
38833653,Barron  Smith and Huynh,80722778
57148395,Jones  Cardenas and Allen,23946863
19566189,Ramirez  Blair and Peterson,15288858
28211671,Delgado  Montes and Gaines,52348378
99389473,Hernandez  Hopkins and Walker,18312448
59316379,Daniels-Walker,30975707
29781469,Walsh-Fischer,65109923
31052523,Nielsen  Daniels and Morris,86829144
52853249,Peck  Bryant and Ross,97216125
38355788,Jarvis  Morgan and Morales,76957735
87426656,Butler-Carr,43219761
57534383,Ray-Anderson,58572101
51954337,Huff-Warner,21701011
76876818,Miller  Nash and Smith,30661265
54242101,Deleon  Mills and Cortez,83879137
37844209,Wilkins-Stanley,36927270
96691136,Williamson-Odom,87667414
50105648,Hopkins  Johnson and Nolan,72405480
46893879,Wu Group,94415942
41060007,Obrien-Stuart,14571370
99484667,Hayes  Page and Benson,18686892
57474214,Li-Patel,81338420
76104153,Ross-Garcia,67000129
71853852,Bailey-Morgan,71371952
41670840,Romero-Black,37031940
62020307,Morgan  Chase and Jacobs,82039436
76316346,Lester  Horne and Underwood,65561017
77123573,Harvey-Prince,23518666
59271691,Sharp  Shepherd and Ritter,57468407
52686212,Sandoval-Dudley,38974224
61536257,Burch  Evans and Hall,21894010
91072088,Walker  Lee and Hatfield,40473723
58545092,Heath and Sons,41311517
59949542,Riley  Briggs and Townsend,80457494
51173538,Morgan-Lynch,13293317
41971859,Walker  Richardson and Hughes,51085769
70503602,Price-Petersen,96290397
49818337,King  Mueller and Duke,33403637
83935952,Vazquez  Brown and Carter,40193778
91154824,Wyatt  Caldwell and Miller,48592969
85164868,Fry-Henderson,83321572
69230540,Warren-Smith,80130499
96522287,Carroll-Perkins,44199357
20346869,Garcia  Diaz and Walker,70419430
45045718,Foster  Mccall and Green,20419565
39117376,Duffy-Lang,46158373
68040590,Hess  Gilbert and Taylor,14759162
93321714,Copeland  Mcintosh and Calderon,74339209
54598406,Thompson-Hamilton,80240264
73743924,Smith  White and Beltran,66126867
63484737,Nelson and Sons,36045281
60328458,Ray  Parker and Booker,44809795
11123738,Miller-Gilbert,96502678
85793625,Evans  Adams and Kaiser,47263483
40281816,Melendez-Potts,96881326
67054639,Morgan  Tucker and Lewis,63168181
12199303,Phillips-House,10609625
23316604,Martinez-Conley,23096067
30947063,Osborne Inc,28481226
39258883,Hill  Thompson and Johnson,46346490
48562128,Dixon  Hudson and Reyes,97163499
12198772,Bruce  Stewart and Daniel,58285208
15224942,Barrett  Fernandez and Burke,68842082
13250709,Wilkinson-Salazar,88021611
12124886,Pittman LLC,29087753
19467120,Fowler  Rodriguez and Mathis,27635785
63404816,Fields  Williams and Blanchard,70876045
81183835,Pearson-Glass,66672444
19314565,Wong-Mclaughlin,83370693
84266510,Stein  Perez and Lane,38033941
60077469,Deleon-Beasley,87325640
47148983,Pena-Stevens,66079398
92679217,Herrera  Brooks and Moore,39510136
15602836,Ferguson LLC,61623287
67675436,Robinson  Anderson and Leach,70800649
47831745,Little  Rojas and Guerra,36043861
37866749,Howard-Johnson,75601444
95223059,Scott  Lee and Jordan,84614921
48510820,Young  Moses and Mccall,58393397
38584637,Sherman-Allen,83941272
57419779,Brown  Ali and Lam,14409381
89747208,Nelson  Marshall and Cuevas,64418130
86698034,Graham  Edwards and Nelson,13570119
27230403,Harvey  Greene and Yu,75470348
10076113,Arellano  Butler and Evans,85062592
22488897,Daugherty and Sons,81283181
30863859,Smith  Palmer and Martin,61702048
44034648,Butler-Navarro,67261049
46929894,Lutz-Thomas,60557238
12658227,Ellis-Villanueva,74262291
53171199,Black-Mitchell,38787422
27437751,Rice-Moore,19173600
20764416,Torres-Schmidt,28239375
89358211,Robinson  Armstrong and Rivera,20961595
87022562,Rodriguez-Clark,19348543
50434393,Fox  Diaz and Ball,99480985
71752977,Schroeder  Francis and Rangel,63294610
46217948,Hopkins  Miller and Hammond,64971894
75524489,Jones-Miranda,40192951
93702260,Pham-Barnes,19978707
79735322,Gonzalez  Smith and Foster,28376088
72827562,Harper  Allen and Tucker,61933652
